0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,stable_flag
1.4185538699560765,-0.70494326735087,-0.7114404690370045,-0.44172610429938536,-0.44172610429938536,-0.44172610429938536,0.9797958971132624,0.897717553519373,-0.5359248189426171,-0.5359248189426169,-0.7605144625012684,-0.470032161195533,-0.4700321611955343,1.6374172422982305,0.8121092809710075,0.4268107044297782,-0.12851838544559657,0.4195726975263766,0.7693490827053987,-0.5989786304805178,1.175283592320546,1.1857592609583867,0.1557391201415106,0.4255010603513136,1.2490417431791643,0.3844028537556488,-0.42015073544650766,-1.2392627791800772,-1.2614921507264234,-1.2273108929281127,-1.1297052707239026,1
1.4185538699560765,-0.70494326735087,-0.7114404690370045,-0.44172610429938536,-0.44172610429938536,-0.44172610429938536,0.9797958971132624,0.897717553519373,-0.5359248189426171,-0.5359248189426169,-0.7605144625012684,-0.470032161195533,-0.4700321611955343,1.6374172422982305,-0.5104185583689536,-1.8771177249546418,-0.14635970319037347,0.42435731178698405,0.6979992035261682,-0.5989786304805178,0.8108017908417523,0.8216089586724336,0.0861670780858447,0.4255010603513136,1.2490417431791643,0.3861311417067516,-0.7441914390700752,-1.0892959450629118,-1.1979190060678557,-1.1629284237331488,-0.7633145989242414,1
1.4185538699560765,-0.70494326735087,-0.7114404690370045,-0.44172610429938536,-0.44172610429938536,-0.44172610429938536,0.9797958971132624,0.897717553519373,-0.5359248189426171,-0.5359248189426169,-0.7605144625012684,-0.470032161195533,-0.4700321611955343,1.6374172422982305,-0.7949912589201944,-1.8771177249546418,-0.17828627178629075,0.39564962622331235,0.6979992035261682,-0.5989786304805178,0.6372390282327997,0.6395338075294585,-0.0032826902714376926,0.4255010603513136,1.2490417431791643,0.4039901172014789,-0.7441914390700752,-0.9330804928575317,-1.0761831971471965,-1.0757438300316338,-0.6300816273607275,1
1.4185538699560765,-0.70494326735087,-0.7114404690370045,-0.44172610429938536,-0.44172610429938536,-0.44172610429938536,0.9797958971132624,0.897717553519373,-0.5359248189426171,-0.5359248189426169,-0.7605144625012684,-0.470032161195533,-0.4700321611955343,1.6374172422982305,-0.9351152026566717,-1.8771177249546418,-0.19331053936083958,0.180341984495788,0.6266493243469378,-0.5989786304805178,0.48103254188474476,0.4756661715007808,-0.07001505714115744,0.4255010603513136,1.2490417431791643,0.41320765294069406,-0.7441914390700752,-0.8043589602402991,-0.9490369078300632,-0.9805114276807491,-0.5054841261763311,1
1.4185538699560765,-0.70494326735087,-0.7114404690370045,-0.44172610429938536,-0.44172610429938536,-0.44172610429938536,0.9797958971132624,0.897717553519373,-0.5359248189426171,-0.5359248189426169,-0.7605144625012684,-0.470032161195533,-0.4700321611955343,1.6374172422982305,-0.9939326605213659,-1.8771177249546418,-0.21396890727584458,0.24254196988373886,0.5790827382274504,-0.5989786304805178,0.3421823317975845,0.33000605058640015,-0.1225490480811497,0.42049206538537703,1.2490417431791643,0.41320765294069406,-0.42015073544650766,-0.689384387417139,-0.8164801381164556,-0.8463812835245734,-0.4067930361292846,1
1.4185538699560765,-0.70494326735087,-0.7114404690370045,-0.44172610429938536,-0.44172610429938536,-0.44172610429938536,0.9797958971132624,0.897717553519373,-0.5359248189426171,-0.5359248189426169,-0.7605144625012684,-0.470032161195533,-0.4700321611955343,1.6374172422982305,-1.049290267923431,-1.8771177249546418,-0.2242980912333484,0.20904967005945974,0.5552994451677062,-0.5989786304805178,0.2380446742322166,0.2389684750149143,-0.1424267743827662,0.4255010603513136,1.182219706986678,0.4085988850710869,-0.5821710872582924,-0.5894064980056951,-0.7096231502860989,-0.735053263874948,-0.3056346688310615,1
1.4185538699560765,-0.70494326735087,-0.7114404690370045,-0.44172610429938536,-0.44172610429938536,-0.44172610429938536,0.9797958971132624,0.897717553519373,-0.5359248189426171,-0.5359248189426169,-0.7605144625012684,-0.470032161195533,-0.4700321611955343,1.6374172422982305,-1.0968632117845807,-1.8771177249546418,-0.24871252604198993,0.08943431354416542,0.4601662729287315,-0.5989786304805178,0.11655074040595098,0.11151586921483088,-0.18644173976492331,0.4154830704194405,1.093123658730035,0.41896861277770275,-0.5821710872582924,-0.48942860859425213,-0.5987083021583868,-0.6371382586409402,-0.22298088091665955,1
1.4185538699560765,-0.70494326735087,-0.7114404690370045,-0.44172610429938536,-0.44172610429938536,-0.44172610429938536,0.9797958971132624,0.897717553519373,-0.5359248189426171,-0.5359248189426169,-0.7605144625012684,-0.470032161195533,-0.4700321611955343,1.6374172422982305,-1.1115675762507542,-1.8771177249546418,-0.2543466263824461,0.1085727705866087,0.4363829798689884,-0.5989786304805178,0.047125635362369314,0.05689332387193613,-0.22761702996113103,0.405465080487567,1.004027610473388,0.4160881328591984,-0.7441914390700752,-0.3919501664180947,-0.499967034922741,-0.558001473588796,-0.14649528613019858,1
1.4185538699560765,-0.70494326735087,-0.7114404690370045,-0.44172610429938536,-0.44172610429938536,-0.44172610429938536,0.9797958971132624,0.897717553519373,-0.5359248189426171,-0.5359248189426169,-0.7605144625012684,-0.470032161195533,-0.4700321611955343,1.6374172422982305,-1.1115675762507542,-1.8771177249546418,-0.2674928605101753,0.132495841889673,0.38881639374950105,-0.5989786304805178,-0.039655745942103915,-0.03414425169954973,-0.25743361941356063,0.4004560855216305,0.8703835380884196,0.4137837489243944,-0.7441914390700752,-0.30821868403601066,-0.41880982897563446,-0.4614277697963498,-0.0811124389740299,1
1.4185538699560765,-0.70494326735087,-0.7114404690370045,-0.44172610429938536,-0.44172610429938536,-0.44172610429938536,0.9797958971132624,0.897717553519373,-0.5359248189426171,-0.5359248189426169,-0.7605144625012684,-0.470032161195533,-0.4700321611955343,1.6374172422982305,-1.1115675762507542,-1.8771177249546418,-0.2674928605101753,-0.0014733574074571665,0.3412498076300137,-0.5989786304805178,-0.09172457472479094,-0.10697431215674165,-0.287250208865987,0.405465080487567,0.7812874898317766,0.41320765294069406,-0.5821710872582924,-0.23323526697742886,-0.32547904213646234,-0.37960838186108276,-0.010795037315508977,1
1.4185538699560765,-0.70494326735087,-0.7114404690370045,-0.44172610429938536,-0.44172610429938536,-0.44172610429938536,0.9797958971132624,0.897717553519373,-0.5359248189426171,-0.5359248189426169,-0.7605144625012684,-0.470032161195533,-0.4700321611955343,1.6374172422982305,-1.1115675762507542,-1.8771177249546418,-0.2806390946379072,-0.039750271492357325,0.2936832215105264,-0.5989786304805178,-0.16114967976836952,-0.17980437261393034,-0.2986089096097684,0.405465080487567,0.6921914415751337,0.4206969007288055,-0.7441914390700752,-0.16075129715413175,-0.24702707638759305,-0.3044955011336241,0.04348506221036739,1
1.4185538699560765,-0.70494326735087,-0.7114404690370045,-0.44172610429938536,-0.44172610429938536,-0.44172610429938536,0.9797958971132624,0.897717553519373,-0.5359248189426171,-0.5359248189426169,-0.7605144625012684,-0.470032161195533,-0.4700321611955343,1.6374172422982305,-1.1115675762507542,-1.8771177249546418,-0.29096827859540836,-0.09716564261970077,0.2936832215105264,-0.5989786304805178,-0.24793106107284585,-0.25263443307112227,-0.3554024133286782,0.405465080487567,0.6253694053826474,0.4149359408917968,-0.5821710872582924,-0.09451594541905127,-0.17398559103519642,-0.22670001752304253,0.10393335486418295,1
